Unnamed: 0,ID,KML_ha,REDD,fid,polygon_ID,polygon_ha,year,def,defc,IL,pa,mine,timber,conservation,tree,access,dem,slope,fric,mm_ID,mm,buf1k_def,buf1k_defc,buf10k_def,buf10k_defc
39376,934,302491,0,1825,1825,302491,2019,4410.17,50028.32,0.0,0.0,0.732,0.0,0.0,0.55,410.558,527.0,1.8503,0.0201,1825 2019,1086,424,4920,5192,57856
41355,934,302491,0,1825,1825,302491,2020,5469.83,55498.14,0.0,0.0,0.732,0.0,0.0,0.55,410.558,527.0,1.8503,0.0201,1825 2020,1150,608,5528,6186,64041
3755,934,302783,0,1826,1826,302783,2001,79.15,79.15,0.0,0.654,0.223,0.0,0.0,0.54,937.4761,652.0,1.6625,0.0135,1826 2001,1173,7,7,61,61
5734,934,302783,0,1826,1826,302783,2002,26.03,105.18,0.0,0.654,0.223,0.0,0.0,0.54,937.4761,652.0,1.6625,0.0135,1826 2002,1493,2,10,37,98
7713,934,302783,0,1826,1826,302783,2003,19.25,124.43,0.0,0.654,0.223,0.0,0.0,0.54,937.4761,652.0,1.6625,0.0135,1826 2003,1590,4,14,34,132
9692,934,302783,0,1826,1826,302783,2004,4.37,128.8,0.0,0.654,0.223,0.0,0.0,0.54,937.4761,652.0,1.6625,0.0135,1826 2004,1568,0,14,16,148
11671,934,302783,0,1826,1826,302783,2005,24.75,153.55,0.0,0.654,0.223,0.0,0.0,0.54,937.4761,652.0,1.6625,0.0135,1826 2005,1446,0,14,29,177
13650,934,302783,0,1826,1826,302783,2006,0.62,154.18,0.0,0.654,0.223,0.0,0.0,0.54,937.4761,652.0,1.6625,0.0135,1826 2006,1947,0,14,10,186
15629,934,302783,0,1826,1826,302783,2007,2.94,157.12,0.0,0.654,0.223,0.0,0.0,0.54,937.4761,652.0,1.6625,0.0135,1826 2007,1938,0,14,51,237
17608,934,302783,0,1826,1826,302783,2008,6.53,163.65,0.0,0.654,0.223,0.0,0.0,0.54,937.4761,652.0,1.6625,0.0135,1826 2008,1883,0,14,28,265
19587,934,302783,0,1826,1826,302783,2009,25.49,189.14,0.0,0.654,0.223,0.0,0.0,0.54,937.4761,652.0,1.6625,0.0135,1826 2009,1512,3,17,88,353
21566,934,302783,0,1826,1826,302783,2010,5.54,194.68,0.0,0.654,0.223,0.0,0.0,0.54,937.4761,652.0,1.6625,0.0135,1826 2010,1914,0,17,56,409
23545,934,302783,0,1826,1826,302783,2011,18.27,212.96,0.0,0.654,0.223,0.0,0.0,0.54,937.4761,652.0,1.6625,0.0135,1826 2011,1119,0,17,63,472
25524,934,302783,0,1826,1826,302783,2012,64.1,277.06,0.0,0.654,0.223,0.0,0.0,0.54,937.4761,652.0,1.6625,0.0135,1826 2012,1119,2,19,37,509
27503,934,302783,0,1826,1826,302783,2013,3.74,280.8,0.0,0.654,0.223,0.0,0.0,0.54,937.4761,652.0,1.6625,0.0135,1826 2013,1007,0,19,70,579
29482,934,302783,0,1826,1826,302783,2014,5.97,286.77,0.0,0.654,0.223,0.0,0.0,0.54,937.4761,652.0,1.6625,0.0135,1826 2014,1070,0,19,56,635
31461,934,302783,0,1826,1826,302783,2015,0.18,286.95,0.0,0.654,0.223,0.0,0.0,0.54,937.4761,652.0,1.6625,0.0135,1826 2015,1034,0,19,67,703
33440,934,302783,0,1826,1826,302783,2016,11.38,298.33,0.0,0.654,0.223,0.0,0.0,0.54,937.4761,652.0,1.6625,0.0135,1826 2016,1018,1,20,119,822
35419,934,302783,0,1826,1826,302783,2017,1.96,300.29,0.0,0.654,0.223,0.0,0.0,0.54,937.4761,652.0,1.6625,0.0135,1826 2017,1054,0,20,124,946
37398,934,302783,0,1826,1826,302783,2018,0.0,300.29,0.0,0.654,0.223,0.0,0.0,0.54,937.4761,652.0,1.6625,0.0135,1826 2018,1174,0,20,66,1012
39377,934,302783,0,1826,1826,302783,2019,0.0,300.29,0.0,0.654,0.223,0.0,0.0,0.54,937.4761,652.0,1.6625,0.0135,1826 2019,1021,0,20,109,1121
41356,934,302783,0,1826,1826,302783,2020,0.27,300.55,0.0,0.654,0.223,0.0,0.0,0.54,937.4761,652.0,1.6625,0.0135,1826 2020,1333,0,20,55,1176
3756,934,298281,0,1827,1827,298281,2001,229.33,229.33,0.0,0.775,0.0,0.0,0.0,0.55,270.6174,823.3018,1.5978,0.0135,1827 2001,1300,16,16,272,272
5735,934,298281,0,1827,1827,298281,2002,152.69,382.02,0.0,0.775,0.0,0.0,0.0,0.55,270.6174,823.3018,1.5978,0.0135,1827 2002,1914,14,30,172,444
7714,934,298281,0,1827,1827,298281,2003,3.84,385.85,0.0,0.775,0.0,0.0,0.0,0.55,270.6174,823.3018,1.5978,0.0135,1827 2003,1680,0,30,14,457
9693,934,298281,0,1827,1827,298281,2004,1106.68,1492.54,0.0,0.775,0.0,0.0,0.0,0.55,270.6174,823.3018,1.5978,0.0135,1827 2004,1594,105,135,1783,2241
11672,934,298281,0,1827,1827,298281,2005,261.44,1753.98,0.0,0.775,0.0,0.0,0.0,0.55,270.6174,823.3018,1.5978,0.0135,1827 2005,1060,17,152,241,2482
13651,934,298281,0,1827,1827,298281,2006,329.58,2083.56,0.0,0.775,0.0,0.0,0.0,0.55,270.6174,823.3018,1.5978,0.0135,1827 2006,1756,24,176,341,2823
15630,934,298281,0,1827,1827,298281,2007,269.46,2353.02,0.0,0.775,0.0,0.0,0.0,0.55,270.6174,823.3018,1.5978,0.0135,1827 2007,1497,18,194,259,3082
17609,934,298281,0,1827,1827,298281,2008,284.94,2637.97,0.0,0.775,0.0,0.0,0.0,0.55,270.6174,823.3018,1.5978,0.0135,1827 2008,1599,17,210,291,3373
19588,934,298281,0,1827,1827,298281,2009,136.37,2774.34,0.0,0.775,0.0,0.0,0.0,0.55,270.6174,823.3018,1.5978,0.0135,1827 2009,1238,3,213,131,3504
21567,934,298281,0,1827,1827,298281,2010,93.91,2868.24,0.0,0.775,0.0,0.0,0.0,0.55,270.6174,823.3018,1.5978,0.0135,1827 2010,1400,3,216,252,3757
23546,934,298281,0,1827,1827,298281,2011,147.45,3015.7,0.0,0.775,0.0,0.0,0.0,0.55,270.6174,823.3018,1.5978,0.0135,1827 2011,1370,12,229,229,3986
25525,934,298281,0,1827,1827,298281,2012,61.83,3077.53,0.0,0.775,0.0,0.0,0.0,0.55,270.6174,823.3018,1.5978,0.0135,1827 2012,937,5,233,80,4066
27504,934,298281,0,1827,1827,298281,2013,209.51,3287.04,0.0,0.775,0.0,0.0,0.0,0.55,270.6174,823.3018,1.5978,0.0135,1827 2013,858,10,243,320,4386
29483,934,298281,0,1827,1827,298281,2014,278.76,3565.8,0.0,0.775,0.0,0.0,0.0,0.55,270.6174,823.3018,1.5978,0.0135,1827 2014,923,18,261,462,4848
31462,934,298281,0,1827,1827,298281,2015,207.68,3773.48,0.0,0.775,0.0,0.0,0.0,0.55,270.6174,823.3018,1.5978,0.0135,1827 2015,995,15,275,380,5227
33441,934,298281,0,1827,1827,298281,2016,382.67,4156.15,0.0,0.775,0.0,0.0,0.0,0.55,270.6174,823.3018,1.5978,0.0135,1827 2016,849,31,307,432,5659
35420,934,298281,0,1827,1827,298281,2017,477.77,4633.92,0.0,0.775,0.0,0.0,0.0,0.55,270.6174,823.3018,1.5978,0.0135,1827 2017,879,37,343,608,6267
37399,934,298281,0,1827,1827,298281,2018,332.06,4965.98,0.0,0.775,0.0,0.0,0.0,0.55,270.6174,823.3018,1.5978,0.0135,1827 2018,881,22,365,414,6681
39378,934,298281,0,1827,1827,298281,2019,414.49,5380.47,0.0,0.775,0.0,0.0,0.0,0.55,270.6174,823.3018,1.5978,0.0135,1827 2019,1043,32,397,565,7246
41357,934,298281,0,1827,1827,298281,2020,504.19,5884.65,0.0,0.775,0.0,0.0,0.0,0.55,270.6174,823.3018,1.5978,0.0135,1827 2020,1325,40,438,406,7652
3757,934,306266,0,1828,1828,306266,2001,436.16,436.16,0.0,0.0,0.847,0.0,0.0,0.46,102.6023,942.1929,1.4035,0.0138,1828 2001,1119,37,37,242,242
5736,934,306266,0,1828,1828,306266,2002,1002.13,1438.3,0.0,0.0,0.847,0.0,0.0,0.46,102.6023,942.1929,1.4035,0.0138,1828 2002,1391,91,128,735,977
7715,934,306266,0,1828,1828,306266,2003,472.37,1910.66,0.0,0.0,0.847,0.0,0.0,0.46,102.6023,942.1929,1.4035,0.0138,1828 2003,1051,44,172,443,1420
9694,934,306266,0,1828,1828,306266,2004,684.18,2594.85,0.0,0.0,0.847,0.0,0.0,0.46,102.6023,942.1929,1.4035,0.0138,1828 2004,1141,44,216,470,1890
11673,934,306266,0,1828,1828,306266,2005,1493.84,4088.69,0.0,0.0,0.847,0.0,0.0,0.46,102.6023,942.1929,1.4035,0.0138,1828 2005,1144,102,317,608,2498
13652,934,306266,0,1828,1828,306266,2006,181.09,4269.77,0.0,0.0,0.847,0.0,0.0,0.46,102.6023,942.1929,1.4035,0.0138,1828 2006,1577,11,328,67,2565
15631,934,306266,0,1828,1828,306266,2007,490.75,4760.53,0.0,0.0,0.847,0.0,0.0,0.46,102.6023,942.1929,1.4035,0.0138,1828 2007,1271,39,366,302,2867
17610,934,306266,0,1828,1828,306266,2008,952.39,5712.92,0.0,0.0,0.847,0.0,0.0,0.46,102.6023,942.1929,1.4035,0.0138,1828 2008,1283,65,432,505,3372
19589,934,306266,0,1828,1828,306266,2009,963.0,6675.92,0.0,0.0,0.847,0.0,0.0,0.46,102.6023,942.1929,1.4035,0.0138,1828 2009,1436,97,528,622,3995
21568,934,306266,0,1828,1828,306266,2010,633.72,7309.64,0.0,0.0,0.847,0.0,0.0,0.46,102.6023,942.1929,1.4035,0.0138,1828 2010,1396,32,560,331,4325
23547,934,306266,0,1828,1828,306266,2011,1657.11,8966.75,0.0,0.0,0.847,0.0,0.0,0.46,102.6023,942.1929,1.4035,0.0138,1828 2011,1400,118,678,909,5234
25526,934,306266,0,1828,1828,306266,2012,267.14,9233.89,0.0,0.0,0.847,0.0,0.0,0.46,102.6023,942.1929,1.4035,0.0138,1828 2012,1411,13,691,107,5340
27505,934,306266,0,1828,1828,306266,2013,751.38,9985.28,0.0,0.0,0.847,0.0,0.0,0.46,102.6023,942.1929,1.4035,0.0138,1828 2013,1329,36,727,274,5614
29484,934,306266,0,1828,1828,306266,2014,815.83,10801.11,0.0,0.0,0.847,0.0,0.0,0.46,102.6023,942.1929,1.4035,0.0138,1828 2014,1342,49,776,389,6003
31463,934,306266,0,1828,1828,306266,2015,343.42,11144.53,0.0,0.0,0.847,0.0,0.0,0.46,102.6023,942.1929,1.4035,0.0138,1828 2015,1364,36,811,228,6231
33442,934,306266,0,1828,1828,306266,2016,267.83,11412.36,0.0,0.0,0.847,0.0,0.0,0.46,102.6023,942.1929,1.4035,0.0138,1828 2016,1390,14,826,192,6422
35421,934,306266,0,1828,1828,306266,2017,1042.8,12455.16,0.0,0.0,0.847,0.0,0.0,0.46,102.6023,942.1929,1.4035,0.0138,1828 2017,1456,85,910,848,7270
37400,934,306266,0,1828,1828,306266,2018,386.56,12841.72,0.0,0.0,0.847,0.0,0.0,0.46,102.6023,942.1929,1.4035,0.0138,1828 2018,1255,30,940,261,7531
39379,934,306266,0,1828,1828,306266,2019,488.12,13329.84,0.0,0.0,0.847,0.0,0.0,0.46,102.6023,942.1929,1.4035,0.0138,1828 2019,1260,39,979,325,7856
41358,934,306266,0,1828,1828,306266,2020,790.01,14119.85,0.0,0.0,0.847,0.0,0.0,0.46,102.6023,942.1929,1.4035,0.0138,1828 2020,1430,51,1030,577,8434
3758,934,301873,0,1829,1829,301873,2001,3249.22,3249.22,0.502,0.355,0.43,0.0,0.765,0.64,69.6049,1047.2769,3.3823,0.0025,1829 2001,1804,72,72,1542,1542
5737,934,301873,0,1829,1829,301873,2002,816.14,4065.36,0.502,0.355,0.43,0.0,0.765,0.64,69.6049,1047.2769,3.3823,0.0025,1829 2002,1196,25,97,692,2234
7716,934,301873,0,1829,1829,301873,2003,643.34,4708.7,0.502,0.355,0.43,0.0,0.765,0.64,69.6049,1047.2769,3.3823,0.0025,1829 2003,1496,19,115,229,2463
9695,934,301873,0,1829,1829,301873,2004,1009.17,5717.86,0.502,0.355,0.43,0.0,0.765,0.64,69.6049,1047.2769,3.3823,0.0025,1829 2004,949,38,153,641,3104
11674,934,301873,0,1829,1829,301873,2005,2353.4,8071.27,0.502,0.355,0.43,0.0,0.765,0.64,69.6049,1047.2769,3.3823,0.0025,1829 2005,1105,67,221,1166,4270
13653,934,301873,0,1829,1829,301873,2006,934.24,9005.51,0.502,0.355,0.43,0.0,0.765,0.64,69.6049,1047.2769,3.3823,0.0025,1829 2006,1364,48,269,694,4964
15632,934,301873,0,1829,1829,301873,2007,2391.73,11397.24,0.502,0.355,0.43,0.0,0.765,0.64,69.6049,1047.2769,3.3823,0.0025,1829 2007,1912,122,391,1557,6520
17611,934,301873,0,1829,1829,301873,2008,872.93,12270.17,0.502,0.355,0.43,0.0,0.765,0.64,69.6049,1047.2769,3.3823,0.0025,1829 2008,1149,56,447,558,7078
19590,934,301873,0,1829,1829,301873,2009,1214.3,13484.47,0.502,0.355,0.43,0.0,0.765,0.64,69.6049,1047.2769,3.3823,0.0025,1829 2009,1360,69,516,1223,8300
21569,934,301873,0,1829,1829,301873,2010,1480.46,14964.92,0.502,0.355,0.43,0.0,0.765,0.64,69.6049,1047.2769,3.3823,0.0025,1829 2010,1610,60,577,796,9097
23548,934,301873,0,1829,1829,301873,2011,1928.8,16893.73,0.502,0.355,0.43,0.0,0.765,0.64,69.6049,1047.2769,3.3823,0.0025,1829 2011,1400,57,633,567,9664
25527,934,301873,0,1829,1829,301873,2012,1510.48,18404.2,0.502,0.355,0.43,0.0,0.765,0.64,69.6049,1047.2769,3.3823,0.0025,1829 2012,1241,33,667,579,10242
27506,934,301873,0,1829,1829,301873,2013,3498.91,21903.11,0.502,0.355,0.43,0.0,0.765,0.64,69.6049,1047.2769,3.3823,0.0025,1829 2013,1279,180,846,2178,12421
29485,934,301873,0,1829,1829,301873,2014,4647.67,26550.79,0.502,0.355,0.43,0.0,0.765,0.64,69.6049,1047.2769,3.3823,0.0025,1829 2014,1154,221,1067,2557,14978
31464,934,301873,0,1829,1829,301873,2015,2420.0,28970.79,0.502,0.355,0.43,0.0,0.765,0.64,69.6049,1047.2769,3.3823,0.0025,1829 2015,1298,80,1147,1255,16233
33443,934,301873,0,1829,1829,301873,2016,3285.1,32255.89,0.502,0.355,0.43,0.0,0.765,0.64,69.6049,1047.2769,3.3823,0.0025,1829 2016,807,166,1313,2116,18349
35422,934,301873,0,1829,1829,301873,2017,3297.81,35553.7,0.502,0.355,0.43,0.0,0.765,0.64,69.6049,1047.2769,3.3823,0.0025,1829 2017,869,217,1530,2985,21334
37401,934,301873,0,1829,1829,301873,2018,3441.05,38994.75,0.502,0.355,0.43,0.0,0.765,0.64,69.6049,1047.2769,3.3823,0.0025,1829 2018,899,274,1804,2863,24197
39380,934,301873,0,1829,1829,301873,2019,1696.55,40691.3,0.502,0.355,0.43,0.0,0.765,0.64,69.6049,1047.2769,3.3823,0.0025,1829 2019,1030,159,1963,1759,25957
41359,934,301873,0,1829,1829,301873,2020,2877.62,43568.92,0.502,0.355,0.43,0.0,0.765,0.64,69.6049,1047.2769,3.3823,0.0025,1829 2020,1517,179,2143,2498,28455
3759,934,303819,0,1830,1830,303819,2001,68.87,68.87,0.0,0.0,0.996,0.0,0.0,0.48,412.5583,750.3898,3.1931,0.0144,1830 2001,1247,17,17,116,116
5738,934,303819,0,1830,1830,303819,2002,41.83,110.7,0.0,0.0,0.996,0.0,0.0,0.48,412.5583,750.3898,3.1931,0.0144,1830 2002,2330,7,24,132,248
7717,934,303819,0,1830,1830,303819,2003,89.52,200.22,0.0,0.0,0.996,0.0,0.0,0.48,412.5583,750.3898,3.1931,0.0144,1830 2003,1045,15,40,74,322
9696,934,303819,0,1830,1830,303819,2004,8.94,209.16,0.0,0.0,0.996,0.0,0.0,0.48,412.5583,750.3898,3.1931,0.0144,1830 2004,1155,8,47,14,337
11675,934,303819,0,1830,1830,303819,2005,81.09,290.25,0.0,0.0,0.996,0.0,0.0,0.48,412.5583,750.3898,3.1931,0.0144,1830 2005,1362,5,52,107,443
13654,934,303819,0,1830,1830,303819,2006,41.66,331.91,0.0,0.0,0.996,0.0,0.0,0.48,412.5583,750.3898,3.1931,0.0144,1830 2006,1658,2,54,38,482
15633,934,303819,0,1830,1830,303819,2007,203.4,535.31,0.0,0.0,0.996,0.0,0.0,0.48,412.5583,750.3898,3.1931,0.0144,1830 2007,1382,35,89,212,694
17612,934,303819,0,1830,1830,303819,2008,29.94,565.25,0.0,0.0,0.996,0.0,0.0,0.48,412.5583,750.3898,3.1931,0.0144,1830 2008,1197,6,95,19,713
19591,934,303819,0,1830,1830,303819,2009,44.5,609.75,0.0,0.0,0.996,0.0,0.0,0.48,412.5583,750.3898,3.1931,0.0144,1830 2009,1155,5,100,80,793
21570,934,303819,0,1830,1830,303819,2010,381.51,991.26,0.0,0.0,0.996,0.0,0.0,0.48,412.5583,750.3898,3.1931,0.0144,1830 2010,1002,49,149,503,1296
23549,934,303819,0,1830,1830,303819,2011,37.56,1028.82,0.0,0.0,0.996,0.0,0.0,0.48,412.5583,750.3898,3.1931,0.0144,1830 2011,1327,2,151,58,1354
25528,934,303819,0,1830,1830,303819,2012,225.94,1254.75,0.0,0.0,0.996,0.0,0.0,0.48,412.5583,750.3898,3.1931,0.0144,1830 2012,1874,35,186,218,1572
27507,934,303819,0,1830,1830,303819,2013,142.3,1397.05,0.0,0.0,0.996,0.0,0.0,0.48,412.5583,750.3898,3.1931,0.0144,1830 2013,1641,2,188,112,1684
29486,934,303819,0,1830,1830,303819,2014,110.92,1507.97,0.0,0.0,0.996,0.0,0.0,0.48,412.5583,750.3898,3.1931,0.0144,1830 2014,1707,11,198,122,1806
31465,934,303819,0,1830,1830,303819,2015,44.43,1552.4,0.0,0.0,0.996,0.0,0.0,0.48,412.5583,750.3898,3.1931,0.0144,1830 2015,1696,10,208,116,1922
33444,934,303819,0,1830,1830,303819,2016,106.88,1659.28,0.0,0.0,0.996,0.0,0.0,0.48,412.5583,750.3898,3.1931,0.0144,1830 2016,1684,14,221,200,2122
35423,934,303819,0,1830,1830,303819,2017,186.35,1845.63,0.0,0.0,0.996,0.0,0.0,0.48,412.5583,750.3898,3.1931,0.0144,1830 2017,1573,10,231,142,2264
37402,934,303819,0,1830,1830,303819,2018,305.43,2151.06,0.0,0.0,0.996,0.0,0.0,0.48,412.5583,750.3898,3.1931,0.0144,1830 2018,1602,22,253,188,2452
39381,934,303819,0,1830,1830,303819,2019,125.95,2277.01,0.0,0.0,0.996,0.0,0.0,0.48,412.5583,750.3898,3.1931,0.0144,1830 2019,1254,15,268,148,2600
41360,934,303819,0,1830,1830,303819,2020,348.05,2625.06,0.0,0.0,0.996,0.0,0.0,0.48,412.5583,750.3898,3.1931,0.0144,1830 2020,1198,24,292,292,2893
3760,934,302627,0,1831,1831,302627,2001,1671.83,1671.83,0.0,0.0,0.027,0.0,1.0,0.34,164.586,604.5528,1.5682,0.0135,1831 2001,1436,179,179,1615,1615
5739,934,302627,0,1831,1831,302627,2002,409.03,2080.86,0.0,0.0,0.027,0.0,1.0,0.34,164.586,604.5528,1.5682,0.0135,1831 2002,1903,97,276,495,2110
7718,934,302627,0,1831,1831,302627,2003,359.63,2440.5,0.0,0.0,0.027,0.0,1.0,0.34,164.586,604.5528,1.5682,0.0135,1831 2003,1449,42,318,241,2350
9697,934,302627,0,1831,1831,302627,2004,461.24,2901.73,0.0,0.0,0.027,0.0,1.0,0.34,164.586,604.5528,1.5682,0.0135,1831 2004,1496,42,360,393,2743
11676,934,302627,0,1831,1831,302627,2005,570.68,3472.42,0.0,0.0,0.027,0.0,1.0,0.34,164.586,604.5528,1.5682,0.0135,1831 2005,1486,64,425,349,3092
13655,934,302627,0,1831,1831,302627,2006,485.66,3958.08,0.0,0.0,0.027,0.0,1.0,0.34,164.586,604.5528,1.5682,0.0135,1831 2006,1632,19,444,199,3291
15634,934,302627,0,1831,1831,302627,2007,2098.59,6056.67,0.0,0.0,0.027,0.0,1.0,0.34,164.586,604.5528,1.5682,0.0135,1831 2007,1629,211,655,1272,4562
17613,934,302627,0,1831,1831,302627,2008,7.31,6063.98,0.0,0.0,0.027,0.0,1.0,0.34,164.586,604.5528,1.5682,0.0135,1831 2008,1624,1,656,19,4582
19592,934,302627,0,1831,1831,302627,2009,290.06,6354.04,0.0,0.0,0.027,0.0,1.0,0.34,164.586,604.5528,1.5682,0.0135,1831 2009,1643,7,663,187,4768
21571,934,302627,0,1831,1831,302627,2010,2240.71,8594.75,0.0,0.0,0.027,0.0,1.0,0.34,164.586,604.5528,1.5682,0.0135,1831 2010,1437,241,904,1360,6128
23550,934,302627,0,1831,1831,302627,2011,516.6,9111.35,0.0,0.0,0.027,0.0,1.0,0.34,164.586,604.5528,1.5682,0.0135,1831 2011,1617,17,921,191,6319
25529,934,302627,0,1831,1831,302627,2012,1765.65,10877.0,0.0,0.0,0.027,0.0,1.0,0.34,164.586,604.5528,1.5682,0.0135,1831 2012,1456,86,1007,619,6938
27508,934,302627,0,1831,1831,302627,2013,1006.54,11883.54,0.0,0.0,0.027,0.0,1.0,0.34,164.586,604.5528,1.5682,0.0135,1831 2013,1658,102,1109,712,7650
29487,934,302627,0,1831,1831,302627,2014,3155.5,15039.04,0.0,0.0,0.027,0.0,1.0,0.34,164.586,604.5528,1.5682,0.0135,1831 2014,1346,244,1353,2312,9962
31466,934,302627,0,1831,1831,302627,2015,1566.41,16605.46,0.0,0.0,0.027,0.0,1.0,0.34,164.586,604.5528,1.5682,0.0135,1831 2015,1568,183,1537,1255,11218
33445,934,302627,0,1831,1831,302627,2016,1913.13,18518.59,0.0,0.0,0.027,0.0,1.0,0.34,164.586,604.5528,1.5682,0.0135,1831 2016,1854,169,1706,1678,12896
35424,934,302627,0,1831,1831,302627,2017,2429.44,20948.03,0.0,0.0,0.027,0.0,1.0,0.34,164.586,604.5528,1.5682,0.0135,1831 2017,2066,260,1966,2296,15192
37403,934,302627,0,1831,1831,302627,2018,1059.4,22007.43,0.0,0.0,0.027,0.0,1.0,0.34,164.586,604.5528,1.5682,0.0135,1831 2018,1655,122,2088,1007,16199
39382,934,302627,0,1831,1831,302627,2019,1304.67,23312.1,0.0,0.0,0.027,0.0,1.0,0.34,164.586,604.5528,1.5682,0.0135,1831 2019,1809,115,2203,1020,17219
41361,934,302627,0,1831,1831,302627,2020,1634.1,24946.2,0.0,0.0,0.027,0.0,1.0,0.34,164.586,604.5528,1.5682,0.0135,1831 2020,1549,185,2389,1544,18763
3761,934,161915,0,1832,1832,161915,2001,47.81,47.81,0.0,0.0,0.886,0.0,0.0,0.43,342.7735,1149.0,1.1561,0.014,1832 2001,1380,0,0,41,41
5740,934,161915,0,1832,1832,161915,2002,166.35,214.16,0.0,0.0,0.886,0.0,0.0,0.43,342.7735,1149.0,1.1561,0.014,1832 2002,1197,14,14,214,255
7719,934,161915,0,1832,1832,161915,2003,71.09,285.25,0.0,0.0,0.886,0.0,0.0,0.43,342.7735,1149.0,1.1561,0.014,1832 2003,1486,28,41,144,399
9698,934,161915,0,1832,1832,161915,2004,7.66,292.91,0.0,0.0,0.886,0.0,0.0,0.43,342.7735,1149.0,1.1561,0.014,1832 2004,1295,3,44,11,409
11677,934,161915,0,1832,1832,161915,2005,56.37,349.28,0.0,0.0,0.886,0.0,0.0,0.43,342.7735,1149.0,1.1561,0.014,1832 2005,1047,5,49,90,499
13656,934,161915,0,1832,1832,161915,2006,69.65,418.93,0.0,0.0,0.886,0.0,0.0,0.43,342.7735,1149.0,1.1561,0.014,1832 2006,1291,2,51,36,535
15635,934,161915,0,1832,1832,161915,2007,0.0,418.93,0.0,0.0,0.886,0.0,0.0,0.43,342.7735,1149.0,1.1561,0.014,1832 2007,1048,0,51,0,535
17614,934,161915,0,1832,1832,161915,2008,64.44,483.37,0.0,0.0,0.886,0.0,0.0,0.43,342.7735,1149.0,1.1561,0.014,1832 2008,1342,4,55,49,585
19593,934,161915,0,1832,1832,161915,2009,114.84,598.2,0.0,0.0,0.886,0.0,0.0,0.43,342.7735,1149.0,1.1561,0.014,1832 2009,1376,6,61,87,672
21572,934,161915,0,1832,1832,161915,2010,1031.22,1629.43,0.0,0.0,0.886,0.0,0.0,0.43,342.7735,1149.0,1.1561,0.014,1832 2010,1289,84,145,1960,2631
23551,934,161915,0,1832,1832,161915,2011,3.85,1633.27,0.0,0.0,0.886,0.0,0.0,0.43,342.7735,1149.0,1.1561,0.014,1832 2011,1124,0,145,1,2632
25530,934,161915,0,1832,1832,161915,2012,431.19,2064.46,0.0,0.0,0.886,0.0,0.0,0.43,342.7735,1149.0,1.1561,0.014,1832 2012,1860,34,179,478,3110
27509,934,161915,0,1832,1832,161915,2013,324.87,2389.33,0.0,0.0,0.886,0.0,0.0,0.43,342.7735,1149.0,1.1561,0.014,1832 2013,1296,8,187,393,3503
29488,934,161915,0,1832,1832,161915,2014,363.85,2753.18,0.0,0.0,0.886,0.0,0.0,0.43,342.7735,1149.0,1.1561,0.014,1832 2014,1504,27,213,420,3923
31467,934,161915,0,1832,1832,161915,2015,465.12,3218.3,0.0,0.0,0.886,0.0,0.0,0.43,342.7735,1149.0,1.1561,0.014,1832 2015,1497,50,264,893,4816
33446,934,161915,0,1832,1832,161915,2016,461.72,3680.03,0.0,0.0,0.886,0.0,0.0,0.43,342.7735,1149.0,1.1561,0.014,1832 2016,1701,27,291,1344,6160
35425,934,161915,0,1832,1832,161915,2017,697.33,4377.36,0.0,0.0,0.886,0.0,0.0,0.43,342.7735,1149.0,1.1561,0.014,1832 2017,1900,52,342,1920,8080
37404,934,161915,0,1832,1832,161915,2018,588.7,4966.06,0.0,0.0,0.886,0.0,0.0,0.43,342.7735,1149.0,1.1561,0.014,1832 2018,1309,54,397,990,9070
39383,934,161915,0,1832,1832,161915,2019,434.58,5400.64,0.0,0.0,0.886,0.0,0.0,0.43,342.7735,1149.0,1.1561,0.014,1832 2019,1471,45,442,1018,10088
41362,934,161915,0,1832,1832,161915,2020,429.25,5829.9,0.0,0.0,0.886,0.0,0.0,0.43,342.7735,1149.0,1.1561,0.014,1832 2020,1415,70,512,985,11074
3762,934,303010,0,1833,1833,303010,2001,511.54,511.54,1.0,0.062,0.9,0.0,0.0,0.6,177.3443,867.4597,2.3788,0.0144,1833 2001,1295,31,31,211,211
5741,934,303010,0,1833,1833,303010,2002,576.85,1088.38,1.0,0.062,0.9,0.0,0.0,0.6,177.3443,867.4597,2.3788,0.0144,1833 2002,1184,19,50,149,360
7720,934,303010,0,1833,1833,303010,2003,1079.38,2167.76,1.0,0.062,0.9,0.0,0.0,0.6,177.3443,867.4597,2.3788,0.0144,1833 2003,1304,17,67,218,578
9699,934,303010,0,1833,1833,303010,2004,1145.45,3313.21,1.0,0.062,0.9,0.0,0.0,0.6,177.3443,867.4597,2.3788,0.0144,1833 2004,827,12,79,166,744
11678,934,303010,0,1833,1833,303010,2005,548.41,3861.62,1.0,0.062,0.9,0.0,0.0,0.6,177.3443,867.4597,2.3788,0.0144,1833 2005,1112,8,87,89,833
13657,934,303010,0,1833,1833,303010,2006,85.51,3947.14,1.0,0.062,0.9,0.0,0.0,0.6,177.3443,867.4597,2.3788,0.0144,1833 2006,1310,7,94,35,868
15636,934,303010,0,1833,1833,303010,2007,1742.9,5690.03,1.0,0.062,0.9,0.0,0.0,0.6,177.3443,867.4597,2.3788,0.0144,1833 2007,1208,46,140,415,1283
