Unnamed: 0,ID,KML_ha,REDD,fid,polygon_ID,polygon_ha,year,def,defc,pa,IL,mine,palm,river,road,urban,tree,access,dem,slope,fric,mm_ID,mm,buf1k_def,buf1k_defc,buf10k_def,buf10k_defc
130340,1566,1753035,0,8130,8130,1724344,2013,654.46,22354.23,0.225,0.03,0.0,0.01,0.1391,0.0138,0.0673,0.49,99.4785,1999.2336,18.2515,0.0293,8130 2013,1336,36,939,458,16205
139667,1566,1753035,0,8130,8130,1724344,2014,1450.11,23804.34,0.225,0.03,0.0,0.01,0.1391,0.0138,0.0673,0.49,99.4785,1999.2336,18.2515,0.0293,8130 2014,1114,49,988,610,16814
148994,1566,1753035,0,8130,8130,1724344,2015,986.25,24790.59,0.225,0.03,0.0,0.01,0.1391,0.0138,0.0673,0.49,99.4785,1999.2336,18.2515,0.0293,8130 2015,1037,48,1036,704,17519
158321,1566,1753035,0,8130,8130,1724344,2016,1671.28,26461.86,0.225,0.03,0.0,0.01,0.1391,0.0138,0.0673,0.49,99.4785,1999.2336,18.2515,0.0293,8130 2016,1529,57,1092,838,18357
167648,1566,1753035,0,8130,8130,1724344,2017,3218.64,29680.51,0.225,0.03,0.0,0.01,0.1391,0.0138,0.0673,0.49,99.4785,1999.2336,18.2515,0.0293,8130 2017,1529,242,1334,2336,20693
176975,1566,1753035,0,8130,8130,1724344,2018,1350.1,31030.61,0.225,0.03,0.0,0.01,0.1391,0.0138,0.0673,0.49,99.4785,1999.2336,18.2515,0.0293,8130 2018,1475,80,1414,1103,21796
186302,1566,1753035,0,8130,8130,1724344,2019,1073.14,32103.75,0.225,0.03,0.0,0.01,0.1391,0.0138,0.0673,0.49,99.4785,1999.2336,18.2515,0.0293,8130 2019,1265,75,1489,1084,22881
195629,1566,1753035,0,8130,8130,1724344,2020,1163.28,33267.03,0.225,0.03,0.0,0.01,0.1391,0.0138,0.0673,0.49,99.4785,1999.2336,18.2515,0.0293,8130 2020,1385,115,1603,907,23787
18417,1566,1753035,0,8131,8131,1724344,2001,3623.66,3623.66,0.155,0.144,0.0,0.004,0.0581,0.0486,0.0989,0.76,199.4148,1463.3304,16.2536,0.0449,8131 2001,3488,73,73,473,473
27744,1566,1753035,0,8131,8131,1724344,2002,2289.83,5913.49,0.155,0.144,0.0,0.004,0.0581,0.0486,0.0989,0.76,199.4148,1463.3304,16.2536,0.0449,8131 2002,3202,94,168,643,1116
37071,1566,1753035,0,8131,8131,1724344,2003,1466.33,7379.82,0.155,0.144,0.0,0.004,0.0581,0.0486,0.0989,0.76,199.4148,1463.3304,16.2536,0.0449,8131 2003,3447,34,201,356,1472
46398,1566,1753035,0,8131,8131,1724344,2004,2523.59,9903.42,0.155,0.144,0.0,0.004,0.0581,0.0486,0.0989,0.76,199.4148,1463.3304,16.2536,0.0449,8131 2004,2781,83,284,721,2193
55725,1566,1753035,0,8131,8131,1724344,2005,3068.65,12972.07,0.155,0.144,0.0,0.004,0.0581,0.0486,0.0989,0.76,199.4148,1463.3304,16.2536,0.0449,8131 2005,2818,133,417,741,2935
65052,1566,1753035,0,8131,8131,1724344,2006,3370.37,16342.45,0.155,0.144,0.0,0.004,0.0581,0.0486,0.0989,0.76,199.4148,1463.3304,16.2536,0.0449,8131 2006,3645,112,529,954,3889
74379,1566,1753035,0,8131,8131,1724344,2007,2121.38,18463.83,0.155,0.144,0.0,0.004,0.0581,0.0486,0.0989,0.76,199.4148,1463.3304,16.2536,0.0449,8131 2007,3361,64,593,590,4479
83706,1566,1753035,0,8131,8131,1724344,2008,2349.17,20812.99,0.155,0.144,0.0,0.004,0.0581,0.0486,0.0989,0.76,199.4148,1463.3304,16.2536,0.0449,8131 2008,4668,76,669,595,5074
93033,1566,1753035,0,8131,8131,1724344,2009,4494.85,25307.84,0.155,0.144,0.0,0.004,0.0581,0.0486,0.0989,0.76,199.4148,1463.3304,16.2536,0.0449,8131 2009,2935,115,784,845,5919
102360,1566,1753035,0,8131,8131,1724344,2010,3060.47,28368.31,0.155,0.144,0.0,0.004,0.0581,0.0486,0.0989,0.76,199.4148,1463.3304,16.2536,0.0449,8131 2010,3514,78,862,616,6535
111687,1566,1753035,0,8131,8131,1724344,2011,4228.98,32597.29,0.155,0.144,0.0,0.004,0.0581,0.0486,0.0989,0.76,199.4148,1463.3304,16.2536,0.0449,8131 2011,4107,81,943,764,7299
121014,1566,1753035,0,8131,8131,1724344,2012,3453.38,36050.67,0.155,0.144,0.0,0.004,0.0581,0.0486,0.0989,0.76,199.4148,1463.3304,16.2536,0.0449,8131 2012,2812,91,1034,714,8013
130341,1566,1753035,0,8131,8131,1724344,2013,1712.73,37763.4,0.155,0.144,0.0,0.004,0.0581,0.0486,0.0989,0.76,199.4148,1463.3304,16.2536,0.0449,8131 2013,2893,29,1063,383,8396
139668,1566,1753035,0,8131,8131,1724344,2014,2250.84,40014.24,0.155,0.144,0.0,0.004,0.0581,0.0486,0.0989,0.76,199.4148,1463.3304,16.2536,0.0449,8131 2014,2768,37,1100,737,9133
148995,1566,1753035,0,8131,8131,1724344,2015,1203.78,41218.02,0.155,0.144,0.0,0.004,0.0581,0.0486,0.0989,0.76,199.4148,1463.3304,16.2536,0.0449,8131 2015,2184,23,1122,431,9565
158322,1566,1753035,0,8131,8131,1724344,2016,3375.58,44593.6,0.155,0.144,0.0,0.004,0.0581,0.0486,0.0989,0.76,199.4148,1463.3304,16.2536,0.0449,8131 2016,2964,86,1208,809,10373
167649,1566,1753035,0,8131,8131,1724344,2017,8937.54,53531.14,0.155,0.144,0.0,0.004,0.0581,0.0486,0.0989,0.76,199.4148,1463.3304,16.2536,0.0449,8131 2017,2716,257,1465,2262,12636
176976,1566,1753035,0,8131,8131,1724344,2018,3524.06,57055.19,0.155,0.144,0.0,0.004,0.0581,0.0486,0.0989,0.76,199.4148,1463.3304,16.2536,0.0449,8131 2018,3121,92,1557,712,13347
186303,1566,1753035,0,8131,8131,1724344,2019,3084.74,60139.94,0.155,0.144,0.0,0.004,0.0581,0.0486,0.0989,0.76,199.4148,1463.3304,16.2536,0.0449,8131 2019,2933,76,1633,703,14050
195630,1566,1753035,0,8131,8131,1724344,2020,2941.23,63081.17,0.155,0.144,0.0,0.004,0.0581,0.0486,0.0989,0.76,199.4148,1463.3304,16.2536,0.0449,8131 2020,2979,53,1686,466,14517
18418,1566,1753035,0,8132,8132,1724344,2001,1824.06,1824.06,0.249,0.126,0.0,0.0,0.0941,0.038,0.1057,0.45,171.4868,2191.3915,15.7513,0.0292,8132 2001,1554,66,66,531,531
27745,1566,1753035,0,8132,8132,1724344,2002,1088.1,2912.16,0.249,0.126,0.0,0.0,0.0941,0.038,0.1057,0.45,171.4868,2191.3915,15.7513,0.0292,8132 2002,2107,25,90,415,946
37072,1566,1753035,0,8132,8132,1724344,2003,1398.36,4310.52,0.249,0.126,0.0,0.0,0.0941,0.038,0.1057,0.45,171.4868,2191.3915,15.7513,0.0292,8132 2003,2187,22,112,273,1219
46399,1566,1753035,0,8132,8132,1724344,2004,2802.21,7112.73,0.249,0.126,0.0,0.0,0.0941,0.038,0.1057,0.45,171.4868,2191.3915,15.7513,0.0292,8132 2004,2308,80,192,767,1986
55726,1566,1753035,0,8132,8132,1724344,2005,2144.64,9257.37,0.249,0.126,0.0,0.0,0.0941,0.038,0.1057,0.45,171.4868,2191.3915,15.7513,0.0292,8132 2005,2344,103,295,777,2763
65053,1566,1753035,0,8132,8132,1724344,2006,2939.13,12196.5,0.249,0.126,0.0,0.0,0.0941,0.038,0.1057,0.45,171.4868,2191.3915,15.7513,0.0292,8132 2006,2064,96,392,945,3709
74380,1566,1753035,0,8132,8132,1724344,2007,3391.68,15588.18,0.249,0.126,0.0,0.0,0.0941,0.038,0.1057,0.45,171.4868,2191.3915,15.7513,0.0292,8132 2007,1784,68,460,1018,4727
83707,1566,1753035,0,8132,8132,1724344,2008,1627.47,17215.65,0.249,0.126,0.0,0.0,0.0941,0.038,0.1057,0.45,171.4868,2191.3915,15.7513,0.0292,8132 2008,2412,50,510,925,5653
93034,1566,1753035,0,8132,8132,1724344,2009,2297.91,19513.55,0.249,0.126,0.0,0.0,0.0941,0.038,0.1057,0.45,171.4868,2191.3915,15.7513,0.0292,8132 2009,1858,101,611,1274,6927
102361,1566,1753035,0,8132,8132,1724344,2010,1952.03,21465.59,0.249,0.126,0.0,0.0,0.0941,0.038,0.1057,0.45,171.4868,2191.3915,15.7513,0.0292,8132 2010,2644,47,658,468,7395
111688,1566,1753035,0,8132,8132,1724344,2011,1619.09,23084.68,0.249,0.126,0.0,0.0,0.0941,0.038,0.1057,0.45,171.4868,2191.3915,15.7513,0.0292,8132 2011,2875,82,740,898,8293
121015,1566,1753035,0,8132,8132,1724344,2012,1995.67,25080.35,0.249,0.126,0.0,0.0,0.0941,0.038,0.1057,0.45,171.4868,2191.3915,15.7513,0.0292,8132 2012,1776,55,795,825,9118
130342,1566,1753035,0,8132,8132,1724344,2013,300.38,25380.73,0.249,0.126,0.0,0.0,0.0941,0.038,0.1057,0.45,171.4868,2191.3915,15.7513,0.0292,8132 2013,1639,30,825,273,9390
139669,1566,1753035,0,8132,8132,1724344,2014,532.5,25913.23,0.249,0.126,0.0,0.0,0.0941,0.038,0.1057,0.45,171.4868,2191.3915,15.7513,0.0292,8132 2014,1368,58,883,399,9789
148996,1566,1753035,0,8132,8132,1724344,2015,437.38,26350.61,0.249,0.126,0.0,0.0,0.0941,0.038,0.1057,0.45,171.4868,2191.3915,15.7513,0.0292,8132 2015,1372,19,902,445,10234
158323,1566,1753035,0,8132,8132,1724344,2016,1290.26,27640.87,0.249,0.126,0.0,0.0,0.0941,0.038,0.1057,0.45,171.4868,2191.3915,15.7513,0.0292,8132 2016,1972,55,957,812,11046
167650,1566,1753035,0,8132,8132,1724344,2017,1560.18,29201.06,0.249,0.126,0.0,0.0,0.0941,0.038,0.1057,0.45,171.4868,2191.3915,15.7513,0.0292,8132 2017,1886,132,1090,1448,12494
176977,1566,1753035,0,8132,8132,1724344,2018,975.26,30176.32,0.249,0.126,0.0,0.0,0.0941,0.038,0.1057,0.45,171.4868,2191.3915,15.7513,0.0292,8132 2018,1856,50,1139,607,13101
186304,1566,1753035,0,8132,8132,1724344,2019,1222.96,31399.27,0.249,0.126,0.0,0.0,0.0941,0.038,0.1057,0.45,171.4868,2191.3915,15.7513,0.0292,8132 2019,1784,56,1195,757,13858
195631,1566,1753035,0,8132,8132,1724344,2020,1101.58,32500.85,0.249,0.126,0.0,0.0,0.0941,0.038,0.1057,0.45,171.4868,2191.3915,15.7513,0.0292,8132 2020,1683,100,1295,740,14598
18419,1566,1753035,0,8133,8133,1724344,2001,2733.31,2733.31,0.327,0.261,0.0,0.0,0.2362,0.2082,0.351,0.97,1287.2841,230.5359,1.138,0.0378,8133 2001,2674,74,74,805,805
27746,1566,1753035,0,8133,8133,1724344,2002,3841.07,6574.38,0.327,0.261,0.0,0.0,0.2362,0.2082,0.351,0.97,1287.2841,230.5359,1.138,0.0378,8133 2002,3256,112,185,1069,1875
37073,1566,1753035,0,8133,8133,1724344,2003,1230.44,7804.82,0.327,0.261,0.0,0.0,0.2362,0.2082,0.351,0.97,1287.2841,230.5359,1.138,0.0378,8133 2003,2663,40,226,456,2331
46400,1566,1753035,0,8133,8133,1724344,2004,4891.28,12696.1,0.327,0.261,0.0,0.0,0.2362,0.2082,0.351,0.97,1287.2841,230.5359,1.138,0.0378,8133 2004,3001,136,362,1023,3354
55727,1566,1753035,0,8133,8133,1724344,2005,1404.62,14100.72,0.327,0.261,0.0,0.0,0.2362,0.2082,0.351,0.97,1287.2841,230.5359,1.138,0.0378,8133 2005,2975,74,435,662,4016
65054,1566,1753035,0,8133,8133,1724344,2006,2064.82,16165.54,0.327,0.261,0.0,0.0,0.2362,0.2082,0.351,0.97,1287.2841,230.5359,1.138,0.0378,8133 2006,2901,90,526,929,4945
74381,1566,1753035,0,8133,8133,1724344,2007,1165.63,17331.17,0.327,0.261,0.0,0.0,0.2362,0.2082,0.351,0.97,1287.2841,230.5359,1.138,0.0378,8133 2007,2776,39,565,721,5666
83708,1566,1753035,0,8133,8133,1724344,2008,3227.35,20558.52,0.327,0.261,0.0,0.0,0.2362,0.2082,0.351,0.97,1287.2841,230.5359,1.138,0.0378,8133 2008,3249,60,625,974,6640
93035,1566,1753035,0,8133,8133,1724344,2009,1636.92,22195.44,0.327,0.261,0.0,0.0,0.2362,0.2082,0.351,0.97,1287.2841,230.5359,1.138,0.0378,8133 2009,2747,87,712,613,7253
102362,1566,1753035,0,8133,8133,1724344,2010,2152.15,24347.58,0.327,0.261,0.0,0.0,0.2362,0.2082,0.351,0.97,1287.2841,230.5359,1.138,0.0378,8133 2010,3500,79,791,1172,8426
111689,1566,1753035,0,8133,8133,1724344,2011,1834.28,26181.86,0.327,0.261,0.0,0.0,0.2362,0.2082,0.351,0.97,1287.2841,230.5359,1.138,0.0378,8133 2011,3617,54,844,726,9151
121016,1566,1753035,0,8133,8133,1724344,2012,1722.17,27904.03,0.327,0.261,0.0,0.0,0.2362,0.2082,0.351,0.97,1287.2841,230.5359,1.138,0.0378,8133 2012,1990,61,906,639,9791
130343,1566,1753035,0,8133,8133,1724344,2013,1058.46,28962.49,0.327,0.261,0.0,0.0,0.2362,0.2082,0.351,0.97,1287.2841,230.5359,1.138,0.0378,8133 2013,1994,28,934,393,10184
139670,1566,1753035,0,8133,8133,1724344,2014,1443.85,30406.34,0.327,0.261,0.0,0.0,0.2362,0.2082,0.351,0.97,1287.2841,230.5359,1.138,0.0378,8133 2014,2115,62,996,766,10950
148997,1566,1753035,0,8133,8133,1724344,2015,1084.53,31490.87,0.327,0.261,0.0,0.0,0.2362,0.2082,0.351,0.97,1287.2841,230.5359,1.138,0.0378,8133 2015,1982,41,1037,394,11344
158324,1566,1753035,0,8133,8133,1724344,2016,1899.68,33390.54,0.327,0.261,0.0,0.0,0.2362,0.2082,0.351,0.97,1287.2841,230.5359,1.138,0.0378,8133 2016,3131,43,1080,1256,12601
167651,1566,1753035,0,8133,8133,1724344,2017,3603.21,36993.76,0.327,0.261,0.0,0.0,0.2362,0.2082,0.351,0.97,1287.2841,230.5359,1.138,0.0378,8133 2017,2979,170,1250,2653,15253
176978,1566,1753035,0,8133,8133,1724344,2018,3469.51,40463.27,0.327,0.261,0.0,0.0,0.2362,0.2082,0.351,0.97,1287.2841,230.5359,1.138,0.0378,8133 2018,2703,196,1446,3445,18698
186305,1566,1753035,0,8133,8133,1724344,2019,4154.86,44618.13,0.327,0.261,0.0,0.0,0.2362,0.2082,0.351,0.97,1287.2841,230.5359,1.138,0.0378,8133 2019,3237,269,1716,2945,21643
195632,1566,1753035,0,8133,8133,1724344,2020,4979.12,49597.25,0.327,0.261,0.0,0.0,0.2362,0.2082,0.351,0.97,1287.2841,230.5359,1.138,0.0378,8133 2020,2687,319,2034,3558,25201
18420,1566,1753035,0,8134,8134,1724344,2001,360.3,360.3,0.241,0.845,0.008,0.0,0.1823,0.249,0.4297,0.98,2599.5506,210.6231,1.1931,0.0378,8134 2001,3015,12,12,291,291
27747,1566,1753035,0,8134,8134,1724344,2002,431.93,792.23,0.241,0.845,0.008,0.0,0.1823,0.249,0.4297,0.98,2599.5506,210.6231,1.1931,0.0378,8134 2002,3763,24,36,363,654
37074,1566,1753035,0,8134,8134,1724344,2003,345.55,1137.79,0.241,0.845,0.008,0.0,0.1823,0.249,0.4297,0.98,2599.5506,210.6231,1.1931,0.0378,8134 2003,2997,15,50,162,816
46401,1566,1753035,0,8134,8134,1724344,2004,742.85,1880.63,0.241,0.845,0.008,0.0,0.1823,0.249,0.4297,0.98,2599.5506,210.6231,1.1931,0.0378,8134 2004,3297,20,70,428,1244
55728,1566,1753035,0,8134,8134,1724344,2005,284.75,2165.38,0.241,0.845,0.008,0.0,0.1823,0.249,0.4297,0.98,2599.5506,210.6231,1.1931,0.0378,8134 2005,3268,22,92,201,1444
65055,1566,1753035,0,8134,8134,1724344,2006,253.43,2418.82,0.241,0.845,0.008,0.0,0.1823,0.249,0.4297,0.98,2599.5506,210.6231,1.1931,0.0378,8134 2006,3241,8,100,216,1660
74382,1566,1753035,0,8134,8134,1724344,2007,407.39,2826.21,0.241,0.845,0.008,0.0,0.1823,0.249,0.4297,0.98,2599.5506,210.6231,1.1931,0.0378,8134 2007,2949,16,117,131,1791
83709,1566,1753035,0,8134,8134,1724344,2008,518.5,3344.7,0.241,0.845,0.008,0.0,0.1823,0.249,0.4297,0.98,2599.5506,210.6231,1.1931,0.0378,8134 2008,2998,22,138,308,2099
93036,1566,1753035,0,8134,8134,1724344,2009,313.16,3657.86,0.241,0.845,0.008,0.0,0.1823,0.249,0.4297,0.98,2599.5506,210.6231,1.1931,0.0378,8134 2009,3018,15,154,161,2260
102363,1566,1753035,0,8134,8134,1724344,2010,553.54,4211.41,0.241,0.845,0.008,0.0,0.1823,0.249,0.4297,0.98,2599.5506,210.6231,1.1931,0.0378,8134 2010,3434,18,172,259,2520
111690,1566,1753035,0,8134,8134,1724344,2011,294.84,4506.24,0.241,0.845,0.008,0.0,0.1823,0.249,0.4297,0.98,2599.5506,210.6231,1.1931,0.0378,8134 2011,3217,28,200,188,2708
121017,1566,1753035,0,8134,8134,1724344,2012,470.18,4976.42,0.241,0.845,0.008,0.0,0.1823,0.249,0.4297,0.98,2599.5506,210.6231,1.1931,0.0378,8134 2012,2261,37,236,178,2886
130344,1566,1753035,0,8134,8134,1724344,2013,563.48,5539.9,0.241,0.845,0.008,0.0,0.1823,0.249,0.4297,0.98,2599.5506,210.6231,1.1931,0.0378,8134 2013,2238,32,268,175,3061
139671,1566,1753035,0,8134,8134,1724344,2014,677.52,6217.42,0.241,0.845,0.008,0.0,0.1823,0.249,0.4297,0.98,2599.5506,210.6231,1.1931,0.0378,8134 2014,2437,43,312,355,3416
148998,1566,1753035,0,8134,8134,1724344,2015,259.94,6477.37,0.241,0.845,0.008,0.0,0.1823,0.249,0.4297,0.98,2599.5506,210.6231,1.1931,0.0378,8134 2015,2712,17,328,115,3531
158325,1566,1753035,0,8134,8134,1724344,2016,681.75,7159.12,0.241,0.845,0.008,0.0,0.1823,0.249,0.4297,0.98,2599.5506,210.6231,1.1931,0.0378,8134 2016,3485,32,360,282,3813
167652,1566,1753035,0,8134,8134,1724344,2017,647.41,7806.53,0.241,0.845,0.008,0.0,0.1823,0.249,0.4297,0.98,2599.5506,210.6231,1.1931,0.0378,8134 2017,3444,35,395,343,4156
176979,1566,1753035,0,8134,8134,1724344,2018,545.07,8351.6,0.241,0.845,0.008,0.0,0.1823,0.249,0.4297,0.98,2599.5506,210.6231,1.1931,0.0378,8134 2018,2943,31,426,272,4428
186306,1566,1753035,0,8134,8134,1724344,2019,684.18,9035.78,0.241,0.845,0.008,0.0,0.1823,0.249,0.4297,0.98,2599.5506,210.6231,1.1931,0.0378,8134 2019,3560,27,453,239,4667
195633,1566,1753035,0,8134,8134,1724344,2020,729.85,9765.63,0.241,0.845,0.008,0.0,0.1823,0.249,0.4297,0.98,2599.5506,210.6231,1.1931,0.0378,8134 2020,2900,28,482,302,4969
18421,1566,1753035,0,8135,8135,1724344,2001,4154.8,4154.8,0.193,0.298,0.0,0.413,0.1304,0.0295,0.1409,0.49,115.5546,303.5767,7.7461,0.0128,8135 2001,1240,220,220,1718,1718
27748,1566,1753035,0,8135,8135,1724344,2002,3243.33,7398.13,0.193,0.298,0.0,0.413,0.1304,0.0295,0.1409,0.49,115.5546,303.5767,7.7461,0.0128,8135 2002,1300,133,353,984,2702
37075,1566,1753035,0,8135,8135,1724344,2003,7730.48,15128.61,0.193,0.298,0.0,0.413,0.1304,0.0295,0.1409,0.49,115.5546,303.5767,7.7461,0.0128,8135 2003,1578,304,657,3771,6473
46402,1566,1753035,0,8135,8135,1724344,2004,2841.41,17970.03,0.193,0.298,0.0,0.413,0.1304,0.0295,0.1409,0.49,115.5546,303.5767,7.7461,0.0128,8135 2004,2010,112,769,1809,8282
55729,1566,1753035,0,8135,8135,1724344,2005,3086.15,21056.17,0.193,0.298,0.0,0.413,0.1304,0.0295,0.1409,0.49,115.5546,303.5767,7.7461,0.0128,8135 2005,1848,57,827,738,9020
65056,1566,1753035,0,8135,8135,1724344,2006,3537.65,24593.83,0.193,0.298,0.0,0.413,0.1304,0.0295,0.1409,0.49,115.5546,303.5767,7.7461,0.0128,8135 2006,1389,68,895,895,9915
74383,1566,1753035,0,8135,8135,1724344,2007,4734.44,29328.27,0.193,0.298,0.0,0.413,0.1304,0.0295,0.1409,0.49,115.5546,303.5767,7.7461,0.0128,8135 2007,2220,89,984,1175,11090
83710,1566,1753035,0,8135,8135,1724344,2008,5292.92,34621.19,0.193,0.298,0.0,0.413,0.1304,0.0295,0.1409,0.49,115.5546,303.5767,7.7461,0.0128,8135 2008,1743,102,1087,1607,12697
93037,1566,1753035,0,8135,8135,1724344,2009,4688.05,39309.24,0.193,0.298,0.0,0.413,0.1304,0.0295,0.1409,0.49,115.5546,303.5767,7.7461,0.0128,8135 2009,1203,149,1235,1203,13900
102364,1566,1753035,0,8135,8135,1724344,2010,2564.24,41873.48,0.193,0.298,0.0,0.413,0.1304,0.0295,0.1409,0.49,115.5546,303.5767,7.7461,0.0128,8135 2010,2361,45,1280,628,14527
111691,1566,1753035,0,8135,8135,1724344,2011,3366.53,45240.01,0.193,0.298,0.0,0.413,0.1304,0.0295,0.1409,0.49,115.5546,303.5767,7.7461,0.0128,8135 2011,2447,61,1341,534,15061
121018,1566,1753035,0,8135,8135,1724344,2012,5524.75,50764.76,0.193,0.298,0.0,0.413,0.1304,0.0295,0.1409,0.49,115.5546,303.5767,7.7461,0.0128,8135 2012,1508,89,1430,951,16012
130345,1566,1753035,0,8135,8135,1724344,2013,2791.45,53556.21,0.193,0.298,0.0,0.413,0.1304,0.0295,0.1409,0.49,115.5546,303.5767,7.7461,0.0128,8135 2013,1258,84,1514,766,16777
139672,1566,1753035,0,8135,8135,1724344,2014,5207.24,58763.45,0.193,0.298,0.0,0.413,0.1304,0.0295,0.1409,0.49,115.5546,303.5767,7.7461,0.0128,8135 2014,993,250,1765,1731,18508
148999,1566,1753035,0,8135,8135,1724344,2015,4627.73,63391.18,0.193,0.298,0.0,0.413,0.1304,0.0295,0.1409,0.49,115.5546,303.5767,7.7461,0.0128,8135 2015,775,390,2155,1735,20243
158326,1566,1753035,0,8135,8135,1724344,2016,12049.33,75440.5,0.193,0.298,0.0,0.413,0.1304,0.0295,0.1409,0.49,115.5546,303.5767,7.7461,0.0128,8135 2016,1375,246,2401,1549,21792
167653,1566,1753035,0,8135,8135,1724344,2017,15361.41,90801.92,0.193,0.298,0.0,0.413,0.1304,0.0295,0.1409,0.49,115.5546,303.5767,7.7461,0.0128,8135 2017,1834,135,2536,3084,24876
176980,1566,1753035,0,8135,8135,1724344,2018,10171.49,100973.41,0.193,0.298,0.0,0.413,0.1304,0.0295,0.1409,0.49,115.5546,303.5767,7.7461,0.0128,8135 2018,1365,124,2660,1242,26118
186307,1566,1753035,0,8135,8135,1724344,2019,7247.82,108221.23,0.193,0.298,0.0,0.413,0.1304,0.0295,0.1409,0.49,115.5546,303.5767,7.7461,0.0128,8135 2019,887,91,2751,1063,27181
195634,1566,1753035,0,8135,8135,1724344,2020,8249.05,116470.28,0.193,0.298,0.0,0.413,0.1304,0.0295,0.1409,0.49,115.5546,303.5767,7.7461,0.0128,8135 2020,1454,107,2858,1045,28226
18422,1566,1753035,0,8136,8136,1724344,2001,3168.11,3168.11,0.187,0.01,0.047,0.061,0.0814,0.0253,0.1091,0.65,123.2803,1351.5684,11.7544,0.04,8136 2001,1932,137,137,1411,1411
27749,1566,1753035,0,8136,8136,1724344,2002,4275.67,7443.79,0.187,0.01,0.047,0.061,0.0814,0.0253,0.1091,0.65,123.2803,1351.5684,11.7544,0.04,8136 2002,2373,139,276,1301,2711
37076,1566,1753035,0,8136,8136,1724344,2003,1377.97,8821.76,0.187,0.01,0.047,0.061,0.0814,0.0253,0.1091,0.65,123.2803,1351.5684,11.7544,0.04,8136 2003,2052,42,318,566,3277
46403,1566,1753035,0,8136,8136,1724344,2004,3262.79,12084.55,0.187,0.01,0.047,0.061,0.0814,0.0253,0.1091,0.65,123.2803,1351.5684,11.7544,0.04,8136 2004,1998,94,412,1235,4512
55730,1566,1753035,0,8136,8136,1724344,2005,5630.42,17714.97,0.187,0.01,0.047,0.061,0.0814,0.0253,0.1091,0.65,123.2803,1351.5684,11.7544,0.04,8136 2005,2199,173,585,2357,6868
65057,1566,1753035,0,8136,8136,1724344,2006,2709.64,20424.61,0.187,0.01,0.047,0.061,0.0814,0.0253,0.1091,0.65,123.2803,1351.5684,11.7544,0.04,8136 2006,2532,58,642,748,7616
74384,1566,1753035,0,8136,8136,1724344,2007,7538.02,27962.63,0.187,0.01,0.047,0.061,0.0814,0.0253,0.1091,0.65,123.2803,1351.5684,11.7544,0.04,8136 2007,2415,228,870,3040,10656
83711,1566,1753035,0,8136,8136,1724344,2008,4965.52,32928.15,0.187,0.01,0.047,0.061,0.0814,0.0253,0.1091,0.65,123.2803,1351.5684,11.7544,0.04,8136 2008,3420,164,1035,2016,12672
93038,1566,1753035,0,8136,8136,1724344,2009,5379.14,38307.3,0.187,0.01,0.047,0.061,0.0814,0.0253,0.1091,0.65,123.2803,1351.5684,11.7544,0.04,8136 2009,2075,191,1226,1840,14512
102365,1566,1753035,0,8136,8136,1724344,2010,3509.36,41816.66,0.187,0.01,0.047,0.061,0.0814,0.0253,0.1091,0.65,123.2803,1351.5684,11.7544,0.04,8136 2010,2917,104,1330,1063,15575
111692,1566,1753035,0,8136,8136,1724344,2011,3747.46,45564.12,0.187,0.01,0.047,0.061,0.0814,0.0253,0.1091,0.65,123.2803,1351.5684,11.7544,0.04,8136 2011,3097,67,1396,989,16564
121019,1566,1753035,0,8136,8136,1724344,2012,5327.82,50891.94,0.187,0.01,0.047,0.061,0.0814,0.0253,0.1091,0.65,123.2803,1351.5684,11.7544,0.04,8136 2012,2055,94,1491,1235,17799
130346,1566,1753035,0,8136,8136,1724344,2013,1939.25,52831.19,0.187,0.01,0.047,0.061,0.0814,0.0253,0.1091,0.65,123.2803,1351.5684,11.7544,0.04,8136 2013,1955,84,1575,909,18708
139673,1566,1753035,0,8136,8136,1724344,2014,2391.43,55222.62,0.187,0.01,0.047,0.061,0.0814,0.0253,0.1091,0.65,123.2803,1351.5684,11.7544,0.04,8136 2014,2000,31,1606,914,19622
149000,1566,1753035,0,8136,8136,1724344,2015,1571.85,56794.48,0.187,0.01,0.047,0.061,0.0814,0.0253,0.1091,0.65,123.2803,1351.5684,11.7544,0.04,8136 2015,1298,45,1652,602,20224
158327,1566,1753035,0,8136,8136,1724344,2016,3693.72,60488.2,0.187,0.01,0.047,0.061,0.0814,0.0253,0.1091,0.65,123.2803,1351.5684,11.7544,0.04,8136 2016,2372,94,1745,1361,21584
167654,1566,1753035,0,8136,8136,1724344,2017,7266.15,67754.34,0.187,0.01,0.047,0.061,0.0814,0.0253,0.1091,0.65,123.2803,1351.5684,11.7544,0.04,8136 2017,2577,203,1948,2288,23872
176981,1566,1753035,0,8136,8136,1724344,2018,5526.31,73280.66,0.187,0.01,0.047,0.061,0.0814,0.0253,0.1091,0.65,123.2803,1351.5684,11.7544,0.04,8136 2018,2094,117,2065,2208,26080
186308,1566,1753035,0,8136,8136,1724344,2019,5276.97,78557.63,0.187,0.01,0.047,0.061,0.0814,0.0253,0.1091,0.65,123.2803,1351.5684,11.7544,0.04,8136 2019,2994,83,2149,1307,27387
