Unnamed: 0,ID,KML_ha,REDD,fid,polygon_ID,polygon_ha,year,def,defc,soil,pa,mine,conces,mm_ID,buf1k_def,buf1k_defc,buf10k_def,buf10k_defc,tree,access,dem,slope,fric,mm
18093,1650,193136,0,1650,755,198573.98,2007,78.0,1118.03,2.333,0.0,0.0,0.103,755 2007,23,447,487,5449,0.05,38.0,21.0,0.5563,0.002,2493
20584,1650,193136,0,1650,755,198573.98,2008,39.82,1157.85,2.333,0.0,0.0,0.103,755 2008,22,468,514,5963,0.05,38.0,21.0,0.5563,0.002,1639
23075,1650,193136,0,1650,755,198573.98,2009,151.65,1309.5,2.333,0.0,0.0,0.103,755 2009,50,518,782,6745,0.05,38.0,21.0,0.5563,0.002,1897
25566,1650,193136,0,1650,755,198573.98,2010,155.89,1465.38,2.333,0.0,0.0,0.103,755 2010,52,570,1706,8451,0.05,38.0,21.0,0.5563,0.002,1541
28057,1650,193136,0,1650,755,198573.98,2011,165.63,1631.01,2.333,0.0,0.0,0.103,755 2011,38,607,923,9374,0.05,38.0,21.0,0.5563,0.002,2211
30548,1650,193136,0,1650,755,198573.98,2012,87.89,1718.9,2.333,0.0,0.0,0.103,755 2012,17,624,487,9861,0.05,38.0,21.0,0.5563,0.002,1965
33039,1650,193136,0,1650,755,198573.98,2013,180.73,1899.63,2.333,0.0,0.0,0.103,755 2013,13,637,331,10192,0.05,38.0,21.0,0.5563,0.002,1897
35530,1650,193136,0,1650,755,198573.98,2014,272.02,2171.65,2.333,0.0,0.0,0.103,755 2014,27,664,431,10624,0.05,38.0,21.0,0.5563,0.002,1853
38021,1650,193136,0,1650,755,198573.98,2015,123.84,2295.49,2.333,0.0,0.0,0.103,755 2015,28,692,359,10983,0.05,38.0,21.0,0.5563,0.002,1451
40512,1650,193136,0,1650,755,198573.98,2016,550.44,2845.93,2.333,0.0,0.0,0.103,755 2016,39,730,663,11646,0.05,38.0,21.0,0.5563,0.002,1612
43003,1650,193136,0,1650,755,198573.98,2017,1897.86,4743.79,2.333,0.0,0.0,0.103,755 2017,67,797,1032,12679,0.05,38.0,21.0,0.5563,0.002,1885
45494,1650,193136,0,1650,755,198573.98,2018,507.32,5251.11,2.333,0.0,0.0,0.103,755 2018,14,811,400,13079,0.05,38.0,21.0,0.5563,0.002,1788
47985,1650,193136,0,1650,755,198573.98,2019,337.82,5588.93,2.333,0.0,0.0,0.103,755 2019,4,815,379,13458,0.05,38.0,21.0,0.5563,0.002,1422
50476,1650,193136,0,1650,755,198573.98,2020,382.16,5971.09,2.333,0.0,0.0,0.103,755 2020,14,829,425,13884,0.05,38.0,21.0,0.5563,0.002,1651
3148,1650,193136,0,1650,756,190469.55,2001,236.12,236.12,1.857,0.001,0.028,0.0,756 2001,12,12,172,172,0.03,87.0,14.5001,0.6008,0.0015,1880
5639,1650,193136,0,1650,756,190469.55,2002,97.93,334.05,1.857,0.001,0.028,0.0,756 2002,38,50,139,311,0.03,87.0,14.5001,0.6008,0.0015,1721
8130,1650,193136,0,1650,756,190469.55,2003,647.07,981.12,1.857,0.001,0.028,0.0,756 2003,46,95,468,779,0.03,87.0,14.5001,0.6008,0.0015,1581
10621,1650,193136,0,1650,756,190469.55,2004,267.78,1248.9,1.857,0.001,0.028,0.0,756 2004,8,104,164,943,0.03,87.0,14.5001,0.6008,0.0015,1601
13112,1650,193136,0,1650,756,190469.55,2005,201.38,1450.28,1.857,0.001,0.028,0.0,756 2005,5,109,99,1042,0.03,87.0,14.5001,0.6008,0.0015,1713
15603,1650,193136,0,1650,756,190469.55,2006,50.85,1501.13,1.857,0.001,0.028,0.0,756 2006,9,118,76,1118,0.03,87.0,14.5001,0.6008,0.0015,1891
18094,1650,193136,0,1650,756,190469.55,2007,488.84,1989.97,1.857,0.001,0.028,0.0,756 2007,46,164,487,1605,0.03,87.0,14.5001,0.6008,0.0015,2581
20585,1650,193136,0,1650,756,190469.55,2008,41.13,2031.11,1.857,0.001,0.028,0.0,756 2008,10,174,75,1680,0.03,87.0,14.5001,0.6008,0.0015,1452
23076,1650,193136,0,1650,756,190469.55,2009,103.61,2134.72,1.857,0.001,0.028,0.0,756 2009,4,178,145,1825,0.03,87.0,14.5001,0.6008,0.0015,1794
25567,1650,193136,0,1650,756,190469.55,2010,90.87,2225.59,1.857,0.001,0.028,0.0,756 2010,18,197,221,2046,0.03,87.0,14.5001,0.6008,0.0015,1698
28058,1650,193136,0,1650,756,190469.55,2011,25.1,2250.68,1.857,0.001,0.028,0.0,756 2011,6,202,57,2103,0.03,87.0,14.5001,0.6008,0.0015,1944
30549,1650,193136,0,1650,756,190469.55,2012,249.35,2500.04,1.857,0.001,0.028,0.0,756 2012,22,224,359,2462,0.03,87.0,14.5001,0.6008,0.0015,1940
33040,1650,193136,0,1650,756,190469.55,2013,225.63,2725.67,1.857,0.001,0.028,0.0,756 2013,54,278,329,2791,0.03,87.0,14.5001,0.6008,0.0015,2040
35531,1650,193136,0,1650,756,190469.55,2014,274.41,3000.08,1.857,0.001,0.028,0.0,756 2014,50,328,509,3300,0.03,87.0,14.5001,0.6008,0.0015,1838
38022,1650,193136,0,1650,756,190469.55,2015,88.02,3088.09,1.857,0.001,0.028,0.0,756 2015,27,354,305,3605,0.03,87.0,14.5001,0.6008,0.0015,1647
40513,1650,193136,0,1650,756,190469.55,2016,147.99,3236.08,1.857,0.001,0.028,0.0,756 2016,45,400,610,4215,0.03,87.0,14.5001,0.6008,0.0015,1596
43004,1650,193136,0,1650,756,190469.55,2017,123.38,3359.46,1.857,0.001,0.028,0.0,756 2017,48,448,551,4767,0.03,87.0,14.5001,0.6008,0.0015,2059
45495,1650,193136,0,1650,756,190469.55,2018,114.7,3474.16,1.857,0.001,0.028,0.0,756 2018,22,470,377,5143,0.03,87.0,14.5001,0.6008,0.0015,1796
47986,1650,193136,0,1650,756,190469.55,2019,243.88,3718.04,1.857,0.001,0.028,0.0,756 2019,42,512,378,5521,0.03,87.0,14.5001,0.6008,0.0015,1400
50477,1650,193136,0,1650,756,190469.55,2020,438.56,4156.6,1.857,0.001,0.028,0.0,756 2020,37,550,492,6013,0.03,87.0,14.5001,0.6008,0.0015,1807
3149,1650,193136,0,1650,757,198690.4,2001,47.53,47.53,2.0,0.726,0.034,0.092,757 2001,4,4,70,70,0.79,253.4829,291.6773,8.3735,0.0483,1696
5640,1650,193136,0,1650,757,198690.4,2002,8.93,56.45,2.0,0.726,0.034,0.092,757 2002,1,5,385,455,0.79,253.4829,291.6773,8.3735,0.0483,1588
8131,1650,193136,0,1650,757,198690.4,2003,11.63,68.09,2.0,0.726,0.034,0.092,757 2003,1,6,124,579,0.79,253.4829,291.6773,8.3735,0.0483,1600
10622,1650,193136,0,1650,757,198690.4,2004,38.22,106.31,2.0,0.726,0.034,0.092,757 2004,2,8,71,651,0.79,253.4829,291.6773,8.3735,0.0483,1462
13113,1650,193136,0,1650,757,198690.4,2005,97.61,203.92,2.0,0.726,0.034,0.092,757 2005,27,35,542,1193,0.79,253.4829,291.6773,8.3735,0.0483,1530
15604,1650,193136,0,1650,757,198690.4,2006,38.11,242.03,2.0,0.726,0.034,0.092,757 2006,4,40,153,1346,0.79,253.4829,291.6773,8.3735,0.0483,1805
18095,1650,193136,0,1650,757,198690.4,2007,43.54,285.56,2.0,0.726,0.034,0.092,757 2007,3,42,200,1546,0.79,253.4829,291.6773,8.3735,0.0483,2326
20586,1650,193136,0,1650,757,198690.4,2008,38.59,324.16,2.0,0.726,0.034,0.092,757 2008,22,64,123,1669,0.79,253.4829,291.6773,8.3735,0.0483,1545
23077,1650,193136,0,1650,757,198690.4,2009,109.05,433.21,2.0,0.726,0.034,0.092,757 2009,22,86,811,2480,0.79,253.4829,291.6773,8.3735,0.0483,1710
25568,1650,193136,0,1650,757,198690.4,2010,651.83,1085.04,2.0,0.726,0.034,0.092,757 2010,283,368,2263,4744,0.79,253.4829,291.6773,8.3735,0.0483,1629
28059,1650,193136,0,1650,757,198690.4,2011,751.74,1836.77,2.0,0.726,0.034,0.092,757 2011,789,1158,4921,9664,0.79,253.4829,291.6773,8.3735,0.0483,2023
30550,1650,193136,0,1650,757,198690.4,2012,1906.86,3743.64,2.0,0.726,0.034,0.092,757 2012,297,1455,1865,11529,0.79,253.4829,291.6773,8.3735,0.0483,1763
33041,1650,193136,0,1650,757,198690.4,2013,1997.62,5741.26,2.0,0.726,0.034,0.092,757 2013,224,1679,2585,14114,0.79,253.4829,291.6773,8.3735,0.0483,1889
35532,1650,193136,0,1650,757,198690.4,2014,1956.86,7698.11,2.0,0.726,0.034,0.092,757 2014,266,1945,2537,16651,0.79,253.4829,291.6773,8.3735,0.0483,1726
38023,1650,193136,0,1650,757,198690.4,2015,841.56,8539.67,2.0,0.726,0.034,0.092,757 2015,46,1991,1664,18315,0.79,253.4829,291.6773,8.3735,0.0483,1505
40514,1650,193136,0,1650,757,198690.4,2016,1438.81,9978.49,2.0,0.726,0.034,0.092,757 2016,118,2109,3208,21522,0.79,253.4829,291.6773,8.3735,0.0483,1570
43005,1650,193136,0,1650,757,198690.4,2017,950.71,10929.2,2.0,0.726,0.034,0.092,757 2017,120,2230,1658,23181,0.79,253.4829,291.6773,8.3735,0.0483,1705
45496,1650,193136,0,1650,757,198690.4,2018,548.29,11477.49,2.0,0.726,0.034,0.092,757 2018,96,2325,866,24046,0.79,253.4829,291.6773,8.3735,0.0483,1615
47987,1650,193136,0,1650,757,198690.4,2019,1097.57,12575.06,2.0,0.726,0.034,0.092,757 2019,88,2413,2201,26248,0.79,253.4829,291.6773,8.3735,0.0483,1527
50478,1650,193136,0,1650,757,198690.4,2020,1835.83,14410.88,2.0,0.726,0.034,0.092,757 2020,124,2537,1650,27898,0.79,253.4829,291.6773,8.3735,0.0483,1684
3150,1650,193136,0,1650,758,198203.85,2001,820.75,820.75,2.111,0.168,0.402,0.0,758 2001,28,28,1043,1043,0.67,322.5939,104.4668,1.1258,0.0124,2015
5641,1650,193136,0,1650,758,198203.85,2002,677.45,1498.2,2.111,0.168,0.402,0.0,758 2002,35,63,1581,2624,0.67,322.5939,104.4668,1.1258,0.0124,1899
8132,1650,193136,0,1650,758,198203.85,2003,362.22,1860.42,2.111,0.168,0.402,0.0,758 2003,16,79,274,2898,0.67,322.5939,104.4668,1.1258,0.0124,1737
10623,1650,193136,0,1650,758,198203.85,2004,830.53,2690.95,2.111,0.168,0.402,0.0,758 2004,40,119,540,3437,0.67,322.5939,104.4668,1.1258,0.0124,1672
13114,1650,193136,0,1650,758,198203.85,2005,765.46,3456.41,2.111,0.168,0.402,0.0,758 2005,58,177,515,3952,0.67,322.5939,104.4668,1.1258,0.0124,1683
15605,1650,193136,0,1650,758,198203.85,2006,1328.63,4785.04,2.111,0.168,0.402,0.0,758 2006,76,254,1209,5161,0.67,322.5939,104.4668,1.1258,0.0124,2026
18096,1650,193136,0,1650,758,198203.85,2007,1139.27,5924.31,2.111,0.168,0.402,0.0,758 2007,81,334,982,6143,0.67,322.5939,104.4668,1.1258,0.0124,2065
20587,1650,193136,0,1650,758,198203.85,2008,702.71,6627.02,2.111,0.168,0.402,0.0,758 2008,106,441,607,6750,0.67,322.5939,104.4668,1.1258,0.0124,1658
23078,1650,193136,0,1650,758,198203.85,2009,1451.01,8078.03,2.111,0.168,0.402,0.0,758 2009,204,644,1096,7846,0.67,322.5939,104.4668,1.1258,0.0124,1848
25569,1650,193136,0,1650,758,198203.85,2010,1399.39,9477.42,2.111,0.168,0.402,0.0,758 2010,142,786,1810,9657,0.67,322.5939,104.4668,1.1258,0.0124,1533
28060,1650,193136,0,1650,758,198203.85,2011,2744.81,12222.23,2.111,0.168,0.402,0.0,758 2011,198,984,1485,11142,0.67,322.5939,104.4668,1.1258,0.0124,2210
30551,1650,193136,0,1650,758,198203.85,2012,2996.26,15218.49,2.111,0.168,0.402,0.0,758 2012,74,1057,884,12027,0.67,322.5939,104.4668,1.1258,0.0124,1776
33042,1650,193136,0,1650,758,198203.85,2013,7213.53,22432.02,2.111,0.168,0.402,0.0,758 2013,182,1239,1841,13867,0.67,322.5939,104.4668,1.1258,0.0124,1797
35533,1650,193136,0,1650,758,198203.85,2014,5435.52,27867.53,2.111,0.168,0.402,0.0,758 2014,184,1423,5664,19531,0.67,322.5939,104.4668,1.1258,0.0124,1791
38024,1650,193136,0,1650,758,198203.85,2015,7386.11,35253.64,2.111,0.168,0.402,0.0,758 2015,375,1798,4703,24235,0.67,322.5939,104.4668,1.1258,0.0124,1388
40515,1650,193136,0,1650,758,198203.85,2016,7738.75,42992.39,2.111,0.168,0.402,0.0,758 2016,353,2151,3478,27713,0.67,322.5939,104.4668,1.1258,0.0124,1626
43006,1650,193136,0,1650,758,198203.85,2017,5250.9,48243.29,2.111,0.168,0.402,0.0,758 2017,342,2494,4128,31841,0.67,322.5939,104.4668,1.1258,0.0124,1661
45497,1650,193136,0,1650,758,198203.85,2018,7028.45,55271.74,2.111,0.168,0.402,0.0,758 2018,330,2824,3871,35711,0.67,322.5939,104.4668,1.1258,0.0124,1682
47988,1650,193136,0,1650,758,198203.85,2019,6148.34,61420.08,2.111,0.168,0.402,0.0,758 2019,409,3233,4623,40334,0.67,322.5939,104.4668,1.1258,0.0124,1535
50479,1650,193136,0,1650,758,198203.85,2020,5908.23,67328.31,2.111,0.168,0.402,0.0,758 2020,594,3827,5066,45400,0.67,322.5939,104.4668,1.1258,0.0124,1636
3151,1650,193136,0,1650,759,199710.45,2001,156.5,156.5,2.0,0.887,0.093,0.176,759 2001,30,30,292,292,0.3,334.7182,131.307,1.0591,0.0124,2529
5642,1650,193136,0,1650,759,199710.45,2002,86.82,243.32,2.0,0.887,0.093,0.176,759 2002,7,37,302,594,0.3,334.7182,131.307,1.0591,0.0124,2553
8133,1650,193136,0,1650,759,199710.45,2003,32.87,276.19,2.0,0.887,0.093,0.176,759 2003,9,46,176,770,0.3,334.7182,131.307,1.0591,0.0124,2106
10624,1650,193136,0,1650,759,199710.45,2004,192.45,468.64,2.0,0.887,0.093,0.176,759 2004,39,85,713,1482,0.3,334.7182,131.307,1.0591,0.0124,2125
13115,1650,193136,0,1650,759,199710.45,2005,120.51,589.15,2.0,0.887,0.093,0.176,759 2005,72,157,829,2312,0.3,334.7182,131.307,1.0591,0.0124,2213
15606,1650,193136,0,1650,759,199710.45,2006,331.38,920.53,2.0,0.887,0.093,0.176,759 2006,86,243,1288,3600,0.3,334.7182,131.307,1.0591,0.0124,2651
18097,1650,193136,0,1650,759,199710.45,2007,371.59,1292.13,2.0,0.887,0.093,0.176,759 2007,96,338,1944,5543,0.3,334.7182,131.307,1.0591,0.0124,2564
20588,1650,193136,0,1650,759,199710.45,2008,362.36,1654.48,2.0,0.887,0.093,0.176,759 2008,111,449,2255,7799,0.3,334.7182,131.307,1.0591,0.0124,2005
23079,1650,193136,0,1650,759,199710.45,2009,863.25,2517.73,2.0,0.887,0.093,0.176,759 2009,424,874,2382,10181,0.3,334.7182,131.307,1.0591,0.0124,2382
25570,1650,193136,0,1650,759,199710.45,2010,906.14,3423.87,2.0,0.887,0.093,0.176,759 2010,312,1185,2640,12820,0.3,334.7182,131.307,1.0591,0.0124,1880
28061,1650,193136,0,1650,759,199710.45,2011,1016.33,4440.2,2.0,0.887,0.093,0.176,759 2011,230,1415,2142,14962,0.3,334.7182,131.307,1.0591,0.0124,2693
30552,1650,193136,0,1650,759,199710.45,2012,2622.84,7063.04,2.0,0.887,0.093,0.176,759 2012,202,1617,1546,16508,0.3,334.7182,131.307,1.0591,0.0124,2177
33043,1650,193136,0,1650,759,199710.45,2013,2154.1,9217.15,2.0,0.887,0.093,0.176,759 2013,166,1783,4608,21116,0.3,334.7182,131.307,1.0591,0.0124,2202
35534,1650,193136,0,1650,759,199710.45,2014,3895.35,13112.49,2.0,0.887,0.093,0.176,759 2014,506,2289,3627,24744,0.3,334.7182,131.307,1.0591,0.0124,2217
38025,1650,193136,0,1650,759,199710.45,2015,3126.19,16238.68,2.0,0.887,0.093,0.176,759 2015,145,2435,1589,26333,0.3,334.7182,131.307,1.0591,0.0124,1624
40516,1650,193136,0,1650,759,199710.45,2016,2317.13,18555.81,2.0,0.887,0.093,0.176,759 2016,94,2529,1026,27358,0.3,334.7182,131.307,1.0591,0.0124,2070
43007,1650,193136,0,1650,759,199710.45,2017,3944.09,22499.91,2.0,0.887,0.093,0.176,759 2017,192,2721,1556,28914,0.3,334.7182,131.307,1.0591,0.0124,2143
45498,1650,193136,0,1650,759,199710.45,2018,3648.39,26148.29,2.0,0.887,0.093,0.176,759 2018,215,2936,1819,30733,0.3,334.7182,131.307,1.0591,0.0124,2147
47989,1650,193136,0,1650,759,199710.45,2019,2683.79,28832.09,2.0,0.887,0.093,0.176,759 2019,102,3038,1299,32033,0.3,334.7182,131.307,1.0591,0.0124,1867
50480,1650,193136,0,1650,759,199710.45,2020,1275.24,30107.33,2.0,0.887,0.093,0.176,759 2020,69,3107,1058,33090,0.3,334.7182,131.307,1.0591,0.0124,1969
3152,1650,193136,0,1650,760,70155.68,2001,366.6,366.6,2.0,0.0,0.01,0.067,760 2001,89,89,777,777,0.37,79.1801,81.1752,1.5257,0.002,2427
5643,1650,193136,0,1650,760,70155.68,2002,1107.61,1474.21,2.0,0.0,0.01,0.067,760 2002,214,303,2624,3401,0.37,79.1801,81.1752,1.5257,0.002,2159
8134,1650,193136,0,1650,760,70155.68,2003,807.28,2281.49,2.0,0.0,0.01,0.067,760 2003,55,358,629,4030,0.37,79.1801,81.1752,1.5257,0.002,2063
10625,1650,193136,0,1650,760,70155.68,2004,957.4,3238.9,2.0,0.0,0.01,0.067,760 2004,128,485,1826,5856,0.37,79.1801,81.1752,1.5257,0.002,1965
13116,1650,193136,0,1650,760,70155.68,2005,1054.82,4293.72,2.0,0.0,0.01,0.067,760 2005,148,633,1892,7747,0.37,79.1801,81.1752,1.5257,0.002,1995
15607,1650,193136,0,1650,760,70155.68,2006,1251.33,5545.06,2.0,0.0,0.01,0.067,760 2006,158,791,1276,9024,0.37,79.1801,81.1752,1.5257,0.002,2424
18098,1650,193136,0,1650,760,70155.68,2007,1302.13,6847.19,2.0,0.0,0.01,0.067,760 2007,96,887,1214,10238,0.37,79.1801,81.1752,1.5257,0.002,3260
20589,1650,193136,0,1650,760,70155.68,2008,2207.11,9054.3,2.0,0.0,0.01,0.067,760 2008,367,1254,2302,12540,0.37,79.1801,81.1752,1.5257,0.002,1771
23080,1650,193136,0,1650,760,70155.68,2009,1310.24,10364.54,2.0,0.0,0.01,0.067,760 2009,332,1586,2269,14808,0.37,79.1801,81.1752,1.5257,0.002,2399
25571,1650,193136,0,1650,760,70155.68,2010,2663.51,13028.05,2.0,0.0,0.01,0.067,760 2010,580,2166,4353,19162,0.37,79.1801,81.1752,1.5257,0.002,1766
28062,1650,193136,0,1650,760,70155.68,2011,860.72,13888.77,2.0,0.0,0.01,0.067,760 2011,801,2967,3291,22452,0.37,79.1801,81.1752,1.5257,0.002,2930
30553,1650,193136,0,1650,760,70155.68,2012,252.21,14140.98,2.0,0.0,0.01,0.067,760 2012,51,3017,913,23366,0.37,79.1801,81.1752,1.5257,0.002,2607
33044,1650,193136,0,1650,760,70155.68,2013,508.41,14649.39,2.0,0.0,0.01,0.067,760 2013,48,3065,799,24165,0.37,79.1801,81.1752,1.5257,0.002,2233
35535,1650,193136,0,1650,760,70155.68,2014,859.7,15509.09,2.0,0.0,0.01,0.067,760 2014,31,3096,1035,25200,0.37,79.1801,81.1752,1.5257,0.002,2327
38026,1650,193136,0,1650,760,70155.68,2015,489.77,15998.86,2.0,0.0,0.01,0.067,760 2015,53,3149,1581,26781,0.37,79.1801,81.1752,1.5257,0.002,1750
40517,1650,193136,0,1650,760,70155.68,2016,1025.47,17024.33,2.0,0.0,0.01,0.067,760 2016,151,3300,2248,29028,0.37,79.1801,81.1752,1.5257,0.002,1958
43008,1650,193136,0,1650,760,70155.68,2017,1520.23,18544.56,2.0,0.0,0.01,0.067,760 2017,156,3456,3474,32503,0.37,79.1801,81.1752,1.5257,0.002,2283
45499,1650,193136,0,1650,760,70155.68,2018,606.33,19150.89,2.0,0.0,0.01,0.067,760 2018,80,3536,1621,34123,0.37,79.1801,81.1752,1.5257,0.002,2210
47990,1650,193136,0,1650,760,70155.68,2019,669.99,19820.88,2.0,0.0,0.01,0.067,760 2019,125,3660,2135,36258,0.37,79.1801,81.1752,1.5257,0.002,1812
50481,1650,193136,0,1650,760,70155.68,2020,502.09,20322.97,2.0,0.0,0.01,0.067,760 2020,87,3747,2307,38564,0.37,79.1801,81.1752,1.5257,0.002,2020
3153,1650,193136,0,1650,761,78310.4,2001,121.33,121.33,2.0,0.016,0.016,0.0,761 2001,48,48,202,202,0.06,89.0,6.4093,0.5442,0.002,2067
5644,1650,193136,0,1650,761,78310.4,2002,38.06,159.39,2.0,0.016,0.016,0.0,761 2002,7,55,131,332,0.06,89.0,6.4093,0.5442,0.002,1898
8135,1650,193136,0,1650,761,78310.4,2003,481.4,640.8,2.0,0.016,0.016,0.0,761 2003,44,99,283,615,0.06,89.0,6.4093,0.5442,0.002,1754
10626,1650,193136,0,1650,761,78310.4,2004,157.13,797.92,2.0,0.016,0.016,0.0,761 2004,45,144,153,768,0.06,89.0,6.4093,0.5442,0.002,1777
13117,1650,193136,0,1650,761,78310.4,2005,125.82,923.74,2.0,0.016,0.016,0.0,761 2005,23,167,98,865,0.06,89.0,6.4093,0.5442,0.002,1849
15608,1650,193136,0,1650,761,78310.4,2006,49.06,972.8,2.0,0.016,0.016,0.0,761 2006,7,174,25,890,0.06,89.0,6.4093,0.5442,0.002,2029
18099,1650,193136,0,1650,761,78310.4,2007,330.44,1303.24,2.0,0.016,0.016,0.0,761 2007,41,215,312,1202,0.06,89.0,6.4093,0.5442,0.002,2823
20590,1650,193136,0,1650,761,78310.4,2008,32.32,1335.56,2.0,0.016,0.016,0.0,761 2008,4,219,43,1245,0.06,89.0,6.4093,0.5442,0.002,1578
23081,1650,193136,0,1650,761,78310.4,2009,71.53,1407.09,2.0,0.016,0.016,0.0,761 2009,9,228,109,1354,0.06,89.0,6.4093,0.5442,0.002,1929
25572,1650,193136,0,1650,761,78310.4,2010,55.92,1463.01,2.0,0.016,0.016,0.0,761 2010,7,235,82,1437,0.06,89.0,6.4093,0.5442,0.002,1862
28063,1650,193136,0,1650,761,78310.4,2011,29.89,1492.9,2.0,0.016,0.016,0.0,761 2011,0,235,10,1447,0.06,89.0,6.4093,0.5442,0.002,2129
30554,1650,193136,0,1650,761,78310.4,2012,117.76,1610.66,2.0,0.016,0.016,0.0,761 2012,35,271,165,1612,0.06,89.0,6.4093,0.5442,0.002,2087
33045,1650,193136,0,1650,761,78310.4,2013,183.83,1794.5,2.0,0.016,0.016,0.0,761 2013,37,308,116,1728,0.06,89.0,6.4093,0.5442,0.002,2193
35536,1650,193136,0,1650,761,78310.4,2014,225.87,2020.37,2.0,0.016,0.016,0.0,761 2014,17,325,128,1857,0.06,89.0,6.4093,0.5442,0.002,2003
38027,1650,193136,0,1650,761,78310.4,2015,114.92,2135.29,2.0,0.016,0.016,0.0,761 2015,7,332,64,1920,0.06,89.0,6.4093,0.5442,0.002,1808
40518,1650,193136,0,1650,761,78310.4,2016,175.74,2311.03,2.0,0.016,0.016,0.0,761 2016,21,354,132,2052,0.06,89.0,6.4093,0.5442,0.002,1738
43009,1650,193136,0,1650,761,78310.4,2017,100.93,2411.96,2.0,0.016,0.016,0.0,761 2017,20,373,160,2212,0.06,89.0,6.4093,0.5442,0.002,2238
45500,1650,193136,0,1650,761,78310.4,2018,96.91,2508.86,2.0,0.016,0.016,0.0,761 2018,16,390,99,2311,0.06,89.0,6.4093,0.5442,0.002,1958
47991,1650,193136,0,1650,761,78310.4,2019,107.18,2616.04,2.0,0.016,0.016,0.0,761 2019,15,405,135,2446,0.06,89.0,6.4093,0.5442,0.002,1590
50482,1650,193136,0,1650,761,78310.4,2020,156.06,2772.1,2.0,0.016,0.016,0.0,761 2020,12,417,152,2598,0.06,89.0,6.4093,0.5442,0.002,1937
3154,1650,193136,0,1650,762,196380.31,2001,8.51,8.51,2.0,0.0,0.0,0.0,762 2001,2,2,47,47,0.0,82.2516,8.3317,0.395,0.002,1464
5645,1650,193136,0,1650,762,196380.31,2002,0.7,9.21,2.0,0.0,0.0,0.0,762 2002,0,2,54,101,0.0,82.2516,8.3317,0.395,0.002,1334
8136,1650,193136,0,1650,762,196380.31,2003,0.26,9.48,2.0,0.0,0.0,0.0,762 2003,0,2,64,164,0.0,82.2516,8.3317,0.395,0.002,1239
10627,1650,193136,0,1650,762,196380.31,2004,0.44,9.91,2.0,0.0,0.0,0.0,762 2004,0,2,29,194,0.0,82.2516,8.3317,0.395,0.002,1254
13118,1650,193136,0,1650,762,196380.31,2005,0.7,10.62,2.0,0.0,0.0,0.0,762 2005,0,2,14,208,0.0,82.2516,8.3317,0.395,0.002,1392
15609,1650,193136,0,1650,762,196380.31,2006,0.88,11.49,2.0,0.0,0.0,0.0,762 2006,0,2,41,249,0.0,82.2516,8.3317,0.395,0.002,1667
18100,1650,193136,0,1650,762,196380.31,2007,1.4,12.9,2.0,0.0,0.0,0.0,762 2007,1,4,239,488,0.0,82.2516,8.3317,0.395,0.002,2183
20591,1650,193136,0,1650,762,196380.31,2008,2.46,15.35,2.0,0.0,0.0,0.0,762 2008,0,4,218,707,0.0,82.2516,8.3317,0.395,0.002,1220
23082,1650,193136,0,1650,762,196380.31,2009,4.73,20.08,2.0,0.0,0.0,0.0,762 2009,0,4,89,796,0.0,82.2516,8.3317,0.395,0.002,1526
25573,1650,193136,0,1650,762,196380.31,2010,3.91,23.99,2.0,0.0,0.0,0.0,762 2010,2,5,494,1290,0.0,82.2516,8.3317,0.395,0.002,1261
28064,1650,193136,0,1650,762,196380.31,2011,12.88,36.87,2.0,0.0,0.0,0.0,762 2011,11,16,302,1592,0.0,82.2516,8.3317,0.395,0.002,1749
30555,1650,193136,0,1650,762,196380.31,2012,18.43,55.3,2.0,0.0,0.0,0.0,762 2012,0,16,84,1676,0.0,82.2516,8.3317,0.395,0.002,1707
33046,1650,193136,0,1650,762,196380.31,2013,11.83,67.13,2.0,0.0,0.0,0.0,762 2013,0,16,65,1741,0.0,82.2516,8.3317,0.395,0.002,1593
35537,1650,193136,0,1650,762,196380.31,2014,4.5,71.63,2.0,0.0,0.0,0.0,762 2014,0,16,149,1890,0.0,82.2516,8.3317,0.395,0.002,1466
38028,1650,193136,0,1650,762,196380.31,2015,0.44,72.07,2.0,0.0,0.0,0.0,762 2015,0,16,299,2190,0.0,82.2516,8.3317,0.395,0.002,1239
40519,1650,193136,0,1650,762,196380.31,2016,3.86,75.93,2.0,0.0,0.0,0.0,762 2016,15,31,291,2480,0.0,82.2516,8.3317,0.395,0.002,1338
43010,1650,193136,0,1650,762,196380.31,2017,0.7,76.63,2.0,0.0,0.0,0.0,762 2017,0,31,260,2740,0.0,82.2516,8.3317,0.395,0.002,1655
45501,1650,193136,0,1650,762,196380.31,2018,0.0,76.63,2.0,0.0,0.0,0.0,762 2018,0,31,45,2785,0.0,82.2516,8.3317,0.395,0.002,1466
47992,1650,193136,0,1650,762,196380.31,2019,0.44,77.07,2.0,0.0,0.0,0.0,762 2019,0,31,134,2919,0.0,82.2516,8.3317,0.395,0.002,1056
50483,1650,193136,0,1650,762,196380.31,2020,0.26,77.33,2.0,0.0,0.0,0.0,762 2020,7,38,129,3048,0.0,82.2516,8.3317,0.395,0.002,1310
3155,1650,193136,0,1650,763,198562.58,2001,272.76,272.76,2.0,0.173,0.0,0.673,763 2001,3,3,18,18,0.19,97.7542,99.4633,0.8667,0.002,1431
